train_loss,val_loss
0.03377622303863367,0.0625787153840065
0.1686192346667802,0.0031514954559194544
0.14226266130356602,0.10404633854826291
0.1436092146517088,0.028399943684538204
0.1550385512204634,0.13893694678942362
0.1509565448353964,0.023547768980885547
0.14314236673009065,0.01619002230775853
0.10556311694974149,0.08991017130513985
0.11289853190451309,0.04614271596074104
0.0923181742567707,0.006627026731924464
0.10355052253645328,0.06196757095555464
0.0690770178421021,0.09434607873360316
0.06457827583869437,0.054463898142178856
0.06411055083541821,0.038209203630685806
0.06083143029913858,0.09133014952143033
0.060036432989700524,0.013152149971574545
0.058639862027053756,0.016228902076060574
