train_loss,val_loss
0.027150345616973937,0.023659666495708127
0.07532237775416838,0.07680621929466724
0.05029027801410174,0.09547427917520206
0.048006795913722644,0.09745423806210358
0.04773811906893065,0.09880582243204117
0.04762165393428101,0.09975345991551876
0.04700266678129857,0.10036853017906348
0.03473004961711855,0.010867539405201873
0.014866825514386787,0.01678774517495185
0.012282477866931542,0.006253456376725808
0.007981603712930033,0.02020045416429639
0.013241580531703894,0.01870190103848775
0.018213120118431375,0.00638796699543794
0.024148973838304368,0.021240713850905497
0.01151693367029549,0.0276841976835082
0.020221478890797933,0.04572758606324593
0.02010258942324004,0.02125983110939463
0.012766008454626124,0.028471004605914157
0.01826848851770693,0.024744867580011487
0.010752609093793176,0.009254256690231463
0.009442695440763297,0.006325900515851875
0.007523353534957601,0.004562284952650468
0.006663237798622706,0.0072833507632215815
0.006068710504796063,0.004017614099817972
0.004862505661246057,0.004890382192873706
0.006041569017085109,0.003345119650475681
0.0058092733039908735,0.0025917075496787825
0.0068449060286015825,0.0057900057775744545
0.008607342970208265,0.005340432224329561
0.0072884154174567405,0.003844090048611785
0.005766628098273132,0.0024305013842725507
0.00726268478939784,0.006577182871599992
0.00989850658246454,0.005038629247186084
0.00639384935641795,0.0033920984036133936
0.005207532466253421,0.0029397771771376333
0.004622980086154443,0.003403620629493768
0.005188739042582542,0.0030143383579949536
0.005889594912500966,0.0039133918277608854
0.005687545877730439,0.0027727536701907716
0.004751363251772191,0.003693979272308449
0.003172751342558681,0.003509600142327448
0.0026282295557730657,0.0026838515574733415
0.0024678143909787416,0.0031005014898255467
0.0024337378390892235,0.0022023466105262437
0.001998558480947934,0.0036436270844812193
0.0019128207600766069,0.0029904342372901738
0.001587689496335332,0.0032659698238906762
0.001644835726539087,0.004153645830228925
0.0013745938321571211,0.003354460456951832
0.0014723466773392392,0.003300609552146246
0.001441322280798987,0.003826851937143753
0.0012085860243705273,0.003708852125176539
0.0011514290621292915,0.003307413348617653
0.0011402213680816607,0.003508081853700181
0.0011718043835436994,0.00380584824597463
0.001174499916723343,0.0035273731724979975
0.0011829149581090962,0.003795906474503378
0.0014039982049359457,0.003895289555657655
0.0012714877745936435,0.0038676573506866894
