Date,Actual,Mean_Pred,Lower_90,Upper_90,Std_Pred,Lower_90_raw,Upper_90_raw
2023-03-27,86.64773559570312,70.65367,-16.46888430767231,157.7762268369692,4.5958586,63.205563,78.053215
2023-03-28,86.36897277832031,70.647156,-16.475399810602,157.7697113340395,4.1216946,63.98096,77.53546
2023-03-29,87.10914611816406,70.42189,-16.700665313531687,157.5444458311098,4.4913983,62.56014,77.11377
2023-03-30,87.00341796875,70.14695,-16.975605804254343,157.26950534038716,4.443368,62.991814,77.11555
2023-03-31,89.32003784179688,70.93338,-16.189175445367624,158.05593569927387,4.060369,63.566875,77.42131
2023-04-03,90.28128814697266,70.980194,-16.142361480523874,158.10274966411762,4.3848653,63.928677,77.6747
2023-04-04,90.35820770263672,71.03574,-16.086811858941843,158.15829928569966,3.8886611,64.2122,77.04327
2023-04-05,91.21369934082033,70.65489,-16.46766360454731,157.7774475400942,4.1495047,64.08941,77.4497
2023-04-06,92.20381927490234,71.2941,-15.828457671930124,158.41665347271137,4.3755126,64.58636,78.19097
2023-04-10,90.50491333007812,70.54323,-16.579327422906687,157.6657837217348,4.5915184,62.694527,77.85047
2023-04-11,90.70762634277344,70.53927,-16.583287078668405,157.6618240659731,4.519618,61.89925,77.077095
2023-04-12,90.64005279541016,71.14289,-15.979664642144968,158.26544650249653,4.3464437,63.154915,78.35844
2023-04-13,92.23277282714844,70.98204,-16.14051516704731,158.1045959775942,4.1694074,63.846012,76.91154
2023-04-14,92.38720703125,70.828606,-16.29394992046528,157.95116122417622,4.218807,64.202,77.70221
2023-04-17,92.2713623046875,71.19654,-15.926014739801218,158.31909640484028,4.108761,64.53535,77.7816
2023-04-18,93.1208267211914,71.05423,-16.068325835992624,158.17678530864887,4.3189526,63.927845,77.414894
2023-04-19,92.48372650146484,71.01197,-16.110585052301218,158.13452609234028,4.5212464,63.13602,78.42048
2023-04-20,91.53778076171876,70.58418,-16.538372833062937,157.70673831157856,4.2448053,63.035397,76.683014
2023-04-21,91.84664154052734,70.19511,-16.927449065973093,157.3176620786684,4.175372,63.095875,77.02481
2023-04-24,92.1265640258789,70.564835,-16.557720977594187,157.6873901670473,4.322313,63.290157,77.08963
2023-04-25,90.79449462890624,70.51472,-16.607838470269968,157.63727267437153,4.446245,63.35784,77.812996
2023-04-26,90.4566421508789,70.91401,-16.208546478082468,158.03656466655903,4.516439,63.249947,78.03972
2023-04-27,91.74047088623048,70.58562,-16.53693850689106,157.70817263775044,4.117691,63.718445,76.82778
2023-04-28,91.43157958984376,70.74122,-16.381337005426218,157.86377413921528,4.335327,63.569557,78.06434
2023-05-01,91.5763702392578,70.54434,-16.578213531305124,157.66689761333637,4.239716,63.380642,77.23731
