train_loss,val_loss
0.008220693134245704,0.06329501823832591
0.07744159872096067,0.1622150056064129
0.1023571545223671,0.11736319276193778
0.0906764303325434,0.13386514162023863
0.1256029933876427,0.20490684360265732
0.23091621601660908,0.05011804557094971
0.18053640593360695,0.03890158593033751
0.17004900077504484,0.012027732057807347
0.09555271280610382,0.16104562332232794
0.1618379770381445,0.08041844020287196
0.09246953612590139,0.034987530981500946
0.063591186216972,0.07689410261809826
0.05744430395188155,0.1022112350910902
0.14200892483522357,0.19464190552632013
0.07229644923332941,0.06697118965288003
0.1625562490403859,0.08788802195340395
0.12015248356921668,0.10001029415676992
0.2711704977857018,0.04692222581555446
0.09738972569660594,0.02680386781382064
0.04110398198503794,0.053877019323408604
0.09490822278463316,0.0539083369076252
0.08095712396661164,0.08905780004958312
0.061136500457198255,0.09359003944943349
