Date,Actual,Mean_Pred,Lower_90,Upper_90,Std_Pred,Lower_90_raw,Upper_90_raw
2023-03-27,155.8761138916016,159.75682,106.65470047581303,212.85894088160885,12.725606,135.74316,177.51569
2023-03-28,155.25567626953125,159.74905,106.64693375218022,212.85117415797603,12.520879,136.33018,175.35445
2023-03-29,158.32829284667966,158.90184,105.79972000706303,212.00396041285885,12.856287,131.75525,175.15367
2023-03-30,159.8941650390625,159.2705,106.16837235081303,212.37261275660885,12.982891,135.72575,175.73726
2023-03-31,162.3955383300781,159.51492,106.41280289280522,212.61704329860103,13.282361,137.10092,176.9081
2023-04-03,163.64627075195312,159.08893,105.98680801975834,212.19104842555416,13.050434,137.5904,175.48143
2023-04-04,163.11448669433594,158.73792,105.63579483616459,211.8400352419604,13.636562,131.538,175.77145
2023-04-05,161.2728729248047,160.01222,106.91010208714115,213.11434249293697,12.958808,135.35368,175.92683
2023-04-06,162.15924072265625,161.29007,108.18794937718022,214.39218978297603,12.651928,137.00117,176.71729
2023-04-10,159.56918334960938,159.43869,106.33656998264897,212.54081038844478,13.12863,132.57932,175.76653
2023-04-11,158.35783386230466,158.88567,105.78354569065678,211.9877860964526,14.186617,130.65846,174.79503
2023-04-12,157.66847229003903,158.13135,105.02922745335209,211.2334678591479,13.354807,133.29042,177.33911
2023-04-13,163.04556274414062,159.13841,106.03629227268803,212.24053267848385,13.067531,134.86249,176.38582
2023-04-14,162.70088195800778,159.29651,106.19438858616459,212.3986289919604,13.016166,135.03018,176.11253
2023-04-17,162.72056579589844,159.1475,106.04538651096928,212.2496269167651,13.486328,133.97223,176.13258
2023-04-18,163.9417266845703,159.87048,106.76836319553959,212.9726036013354,12.004409,139.10326,175.8956
2023-04-19,165.08412170410156,160.09006,106.98793717014897,213.19217757594478,13.391407,131.0583,176.64273
2023-04-20,164.11900329589844,158.50792,105.40579910862553,211.61003951442135,14.509758,129.00429,175.81253
2023-04-21,162.51376342773438,160.77974,107.6776191769849,213.88185958278072,13.2097845,136.6479,177.87906
2023-04-24,162.81904602050778,158.98518,105.8830635129224,212.08730391871822,13.469618,132.41925,176.8339
2023-04-25,161.28274536132812,159.9315,106.82938309300053,213.03362349879635,12.231387,135.1954,176.67194
2023-04-26,161.2728729248047,159.82408,106.72196121800053,212.92620162379635,12.5203495,137.31622,175.6887
2023-04-27,165.852294921875,158.64763,105.54550858128178,211.7497489870776,13.075197,135.16862,174.63426
2023-04-28,167.10301208496094,160.36798,107.26586075413334,213.47010115992916,12.613276,138.49112,177.48656
2023-05-01,167.0143280029297,160.90924,107.80712051975834,214.01136092555416,13.365674,132.35962,176.53949
2023-05-02,165.98028564453125,160.09906,106.99693985569584,213.20118026149166,12.769036,137.33487,176.15674
2023-05-03,164.9068145751953,160.38603,107.28391190159428,213.4881523073901,12.532618,136.54465,175.04681
2023-05-04,163.2720642089844,159.98198,106.87985916721928,213.0840995730151,12.35732,135.54645,176.65985
2023-05-05,170.9339141845703,159.45471,106.35259171116459,212.5568321169604,13.560135,133.47144,176.24902
2023-05-08,170.8649444580078,156.71046,103.60834427464115,209.81258468043697,14.788349,134.0707,176.20541
2023-05-09,169.16123962402344,160.35245,107.25032730686772,213.45456771266353,12.391271,138.61644,175.71346
2023-05-10,170.92401123046875,160.57253,107.47040482151615,213.67464522731197,13.465391,134.89206,176.73772
2023-05-11,171.11114501953122,157.57361,104.47148819553959,210.6757286013354,13.085331,134.7597,175.86841
2023-05-12,170.1841583251953,160.99036,107.88823624241459,214.0924766482104,12.733795,138.00444,178.80183
2023-05-15,169.69108581542966,158.55269,105.4505683957349,211.65480880153072,13.089604,135.05136,175.85533
2023-05-16,169.69108581542966,160.87723,107.77510758030522,213.97934798610103,13.023833,135.35435,178.04909
2023-05-17,170.30250549316406,159.96672,106.86460037815678,213.0688407839526,12.660368,135.26308,175.43369
2023-05-18,172.62986755371094,162.2768,109.17467423069584,215.37891463649166,12.071444,141.2892,177.79799
2023-05-19,172.7383575439453,160.91498,107.81285782444584,214.01709823024166,12.89357,135.58684,175.76492
2023-05-22,171.7916259765625,161.48082,108.37869949925053,214.58293990504635,11.655097,140.61719,177.76088
2023-05-23,169.18812561035156,161.15341,108.05129166233647,214.25553206813228,12.268479,137.32986,176.49649
2023-05-24,169.46424865722656,160.38872,107.28659744846928,213.4908378542651,12.767669,135.92387,176.23659
2023-05-25,170.59832763671872,159.82614,106.72402115452397,212.92826156031978,13.175437,134.851,177.73114
2023-05-26,173.0045928955078,158.81964,105.71752091038334,211.92176131617916,12.252507,136.3289,175.20575
2023-05-30,174.8487548828125,160.14058,107.0384590207349,213.24269942653072,12.522758,135.2148,175.84659
2023-05-31,174.79945373535156,158.50526,105.40314407932865,211.60738448512447,13.070009,136.08582,174.81192
2023-06-01,177.6001739501953,160.9946,107.89247818577397,214.09671859156978,12.943197,137.56259,177.42123
2023-06-02,178.4482879638672,159.0799,105.97777481663334,212.18201522242916,13.62992,134.11426,177.15224
2023-06-05,177.0972442626953,160.59059,107.48847122776615,213.69271163356197,11.438049,140.32771,175.88962
2023-06-06,176.7323455810547,160.50754,107.40541763889897,213.60965804469478,13.334209,136.46556,176.5568
2023-06-07,175.361572265625,161.61319,108.51106949436772,214.71530990016353,12.497094,140.4753,176.78064
2023-06-08,178.07354736328125,159.3703,106.26818009007084,212.47242049586666,14.211105,132.74567,177.9609
2023-06-09,178.45814514160153,161.27943,108.17731400120365,214.38155440699947,12.722268,137.88524,178.31096
2023-06-12,181.24899291992188,161.78708,108.68495865452397,214.88919906031978,11.090832,141.20093,176.82811
2023-06-13,180.77569580078125,161.22452,108.12239761936772,214.32663802516353,14.000678,136.32219,176.75354
2023-06-14,181.4068298339844,160.62904,107.52692337620365,213.73116378199947,12.570133,138.2603,176.25122
2023-06-15,183.43833923339844,160.55237,107.45024796116459,213.6544883669604,13.478915,135.1281,176.94203
2023-06-16,182.3634033203125,161.53131,108.42919083225834,214.63343123805416,12.162944,139.91762,177.8698
2023-06-20,182.4521484375,160.89455,107.79242630589115,213.99666671168697,11.818037,139.56584,176.95758
2023-06-21,181.4167022705078,159.57057,106.46845169651615,212.67269210231197,12.906473,134.44,176.38953
2023-06-22,184.4146575927734,161.73332,108.63120194065678,214.8354423464526,12.612007,137.79942,178.06798
2023-06-23,184.0990753173828,160.55356,107.45143814671147,213.65567855250728,12.766851,137.63548,178.53397
