train_loss,val_loss
0.015672682009473513,0.007176256777408223
0.2267038734593101,0.16626153389612833
0.019243073132303026,0.010095905628986657
0.2420834721048811,0.1271695209046205
0.1276839857455343,0.31293048957983655
0.08619397309828652,0.35029391447703045
0.08144329992716882,0.3546467572450638
0.08149551339307369,0.35689251124858856
0.08067483363669857,0.3569629490375519
0.07783938011346402,0.35902317861715954
0.07772091831483757,0.35958188275496167
0.07731903618453846,0.3601783017317454
0.0779840402133737,0.36067749559879303
0.07756299702655438,0.3609314113855362
0.07735781306055961,0.36073467632134754
0.0777773282272931,0.3604460557301839
