Date,Actual,Predicted,Lower_90,Upper_90
2020-12-31,39.306861877441406,35.6547966003418,33.34074515272268,37.96884804796091
2021-01-04,38.17303085327149,35.68647003173828,33.37241858411917,38.000521479357396
2021-01-05,38.43157577514648,35.659568786621094,33.34551733900198,37.97362023424021
2021-01-06,38.194580078125,35.644107818603516,33.3300563709844,37.95815926622263
2021-01-07,39.80419921875,35.620357513427734,33.30630606580862,37.93440896104685
2021-01-08,40.00617218017578,35.67756271362305,33.36351126600393,37.99161416124216
2021-01-11,40.0169563293457,35.73542404174805,33.42137259412893,38.04947548936716
2021-01-12,40.34282302856445,35.778499603271484,33.46444815565237,38.0925510508906
2021-01-13,40.50621795654297,35.821102142333984,33.50705069471487,38.1351535899531
2021-01-14,40.58342361450195,35.858219146728516,33.5441676991094,38.17227059434763
2021-01-15,40.02503204345703,35.88702392578125,33.572972478162136,38.201075373400364
2021-01-19,41.22978591918945,35.887977600097656,33.57392615247854,38.20202904771677
2021-01-20,41.464088439941406,35.92490005493164,33.610848607312526,38.238951502550755
2021-01-21,41.90756607055664,35.961971282958984,33.64791983533987,38.2760227305781
2021-01-22,41.7459716796875,36.002166748046875,33.68811530042776,38.31621819566599
2021-01-25,41.72532272338867,36.02738952636719,33.71333807874807,38.3414409739863
2021-01-26,41.64273452758789,36.04391098022461,33.729859532605495,38.357962427843724
2021-01-27,39.92180633544922,36.05241012573242,33.73835867811331,38.366461573351536
2021-01-28,40.55379486083984,36.00881576538086,33.694764317761745,38.322867212999974
2021-01-29,40.442481994628906,35.98619842529297,33.672146977673854,38.30024987291208
2021-02-01,41.9003791809082,35.966796875,33.652745427380886,38.280848322619114
2021-02-02,42.8106803894043,35.99665069580078,33.68259924818167,38.310702143419896
2021-02-03,41.76123428344727,36.04838562011719,33.73433417249807,38.3624370677363
2021-02-04,42.24959945678711,36.06224060058594,33.74818915296682,38.37629204820505
2021-02-05,41.83484649658203,36.0814323425293,33.76738089491018,38.39548379014841
2021-02-08,42.4354248046875,36.08546829223633,33.771416844617214,38.39951973985544
2021-02-09,42.60868453979492,36.10109329223633,33.787041844617214,38.41514473985544
2021-02-10,42.19752502441406,36.11753845214844,33.80348700452932,38.43158989976755
2021-02-11,42.94623565673828,36.120567321777344,33.80651587415823,38.43461876939646
2021-02-12,43.65812301635742,36.13821792602539,33.824166478406276,38.452269373644505
2021-02-16,43.91038513183594,36.16755676269531,33.8535053150762,38.48160821031443
2021-02-17,43.31340026855469,36.19552230834961,33.881470860730495,38.509573755968724
2021-02-18,43.383419036865234,36.204742431640625,33.89069098402151,38.51879387925974
2021-02-19,43.98488998413086,36.21067428588867,33.89662283826956,38.524725733507786
2021-02-22,42.76399993896485,36.2252082824707,33.91115683485159,38.53925973008982
2021-02-23,42.36360549926758,36.21415710449219,33.90010565687307,38.5282085521113
2021-02-24,43.169769287109375,36.193992614746094,33.87994116712698,38.50804406236521
2021-02-25,41.04036712646485,36.19319152832031,33.8791400807012,38.50724297593943
2021-02-26,42.18138122558594,36.14802551269531,33.8339740650762,38.46207696031443
2021-03-01,43.95079040527344,36.13383865356445,33.81978720594534,38.44789010118357
2021-03-02,43.13655090332031,36.165733337402344,33.85168188978323,38.47978478502146
2021-03-03,41.570011138916016,36.17722702026367,33.86317557264456,38.491278467882786
2021-03-04,39.82213973999024,36.151126861572266,33.83707541395315,38.46517830919138
