Date,Actual,Mean_Pred,Lower_90,Upper_90,Std_Pred,Lower_90_raw,Upper_90_raw
2023-03-27,60.23796844482422,57.03735,-38.785154076610596,152.85985347846605,5.9640594,46.859886,65.67598
2023-03-28,60.03231811523438,58.542088,-37.28041622260669,154.36459133246996,5.3371887,48.556904,65.80599
2023-03-29,60.10919952392578,57.942173,-37.88033077338794,153.7646767816887,5.545584,48.017616,66.01612
2023-03-30,60.90200805664063,57.051517,-38.770986290966064,152.87402126411058,5.5716534,47.164585,65.54237
2023-03-31,61.65060424804688,57.15451,-38.667993279491455,152.9770142755852,5.628338,46.098644,64.35302
2023-04-03,61.739978790283196,57.383133,-38.43937084296802,153.20563671210863,5.285283,46.485153,64.85324
2023-04-04,60.965431213378906,57.85702,-37.96548244575122,153.67952510932543,5.509244,48.18872,65.808075
2023-04-05,60.446495056152344,57.641666,-38.180837365184814,153.46417018989183,5.474508,48.105595,65.83037
2023-04-06,59.834362030029304,57.647717,-38.17478725532153,153.4702202997551,5.795602,46.03096,65.61743
2023-04-10,60.290821075439446,57.21985,-38.60265514472583,153.04235241035082,5.6733284,46.09448,64.259384
2023-04-11,59.7315330505371,56.6639,-39.15860530952075,152.4864022455559,5.7094836,45.53202,65.26587
2023-04-12,59.26353073120117,57.829025,-37.99347850898364,153.651529046093,5.7469234,46.707123,65.721924
2023-04-13,59.98811340332031,57.576443,-38.24606105903247,153.39894649604418,5.830458,46.466652,65.55382
2023-04-14,59.53645706176758,57.65122,-38.17128536323169,153.47372219184496,5.4842167,48.42023,65.61925
2023-04-17,60.28794097900391,57.11997,-38.70253536323169,152.94247219184496,5.081838,47.452335,64.51618
2023-04-18,60.76458358764648,57.658203,-38.16430065253833,153.48070690253832,5.76349,47.192947,65.534256
2023-04-19,60.97408294677735,56.87764,-38.94486400703052,152.70014354804613,5.223728,48.211452,64.28274
2023-04-20,60.83185195922853,58.206364,-37.616140099559814,154.02886745551683,5.685055,48.569145,66.346176
