Date,Actual,Predicted,Lower_90,Upper_90
2020-12-31,128.9278564453125,109.06548309326172,100.90447429041342,117.22649189611002
2021-01-04,125.74085998535156,109.0923843383789,100.9313755355306,117.2533931412272
2021-01-05,127.29547882080078,108.89479064941406,100.73378184656576,117.05579945226236
2021-01-06,123.01049041748048,108.76697540283203,100.60596659998373,116.92798420568033
2021-01-07,127.20807647705078,108.39157104492188,100.23056224207357,116.55257984777018
2021-01-08,128.3059844970703,108.31183624267578,100.15082743982748,116.47284504552408
2021-01-11,125.32303619384766,108.37907409667969,100.21806529383139,116.54008289952799
2021-01-12,125.14815521240234,108.27847290039062,100.11746409754232,116.43948170323893
2021-01-13,127.17890167236328,108.15180969238281,99.99080088953451,116.31281849523111
2021-01-14,125.25505065917967,108.1801986694336,100.0191898665853,116.3412074722819
2021-01-15,123.53521728515624,108.10143280029297,99.94042399744467,116.26244160314127
2021-01-19,124.20565032958984,107.89366912841797,99.73266032556967,116.05467793126627
2021-01-20,128.2865753173828,107.74048614501953,99.57947734217123,115.90149494786783
2021-01-21,132.9893341064453,107.93112182617188,99.77011302332357,116.09213062902018
2021-01-22,135.126953125,108.46996307373047,100.30895427088217,116.63097187657877
2021-01-25,138.8678436279297,109.05619812011719,100.89518931726889,117.21720692296549
2021-01-26,139.10098266601562,109.68424224853516,101.52323344568686,117.84525105138346
2021-01-27,138.0321807861328,110.1571044921875,101.9960956893392,118.3181132950358
2021-01-28,133.2030792236328,110.43949127197266,102.27848246912436,118.60050007482096
2021-01-29,128.2185821533203,110.43936157226562,102.27835276941732,118.60037037511393
2021-02-01,130.3367919921875,110.16424560546875,102.00323680262045,118.32525440831705
2021-02-02,131.16261291503906,109.9388427734375,101.7778339705892,118.0998515762858
2021-02-03,130.14239501953125,109.79917907714844,101.63817027430014,117.96018787999674
2021-02-04,133.49461364746094,109.66020202636719,101.49919322351889,117.82121082921549
2021-02-05,133.08102416992188,109.71438598632812,101.55337718347982,117.87539478917643
2021-02-08,133.22698974609375,109.78497314453125,101.62396434168295,117.94598194737955
2021-02-09,132.3511962890625,109.85807800292969,101.69706920008139,118.01908680577799
2021-02-10,131.7478790283203,109.8740234375,101.7130146346517,118.0350322403483
2021-02-11,131.494873046875,109.84588623046875,101.68487742762045,118.00689503331705
2021-02-12,131.72842407226562,109.80181121826172,101.64080241541342,117.96282002111002
2021-02-16,129.60702514648438,109.76873779296875,101.60772899012045,117.92974659581705
2021-02-17,127.32025909423828,109.6448745727539,101.4838657699056,117.8058833756022
2021-02-18,126.22068786621094,109.39957427978516,101.23856547693686,117.56058308263346
2021-02-19,126.3763427734375,109.09991455078125,100.93890574793295,117.26092335362955
2021-02-22,122.61048126220705,108.83773040771484,100.67672160486654,116.99873921056314
2021-02-23,122.47423553466795,108.38760375976562,100.22659495691732,116.54861256261393
2021-02-24,121.9779815673828,107.94570922851562,99.78470042566732,116.10671803136393
2021-02-25,117.73526000976562,107.53347778320312,99.37246898035482,115.69448658605143
2021-02-26,117.99797821044922,106.82962799072266,98.66861918787436,114.99063679357096
2021-03-01,124.3523406982422,106.36384582519531,98.20283702234701,114.52485462804361
2021-03-02,121.75415802001952,106.556640625,98.3956318221517,114.7176494278483
2021-03-03,118.77647399902344,106.54588317871094,98.38487437586264,114.70689198155924
2021-03-04,116.89839935302734,106.31112670898438,98.15011790613607,114.47213551183268
2021-03-05,118.15367889404295,105.94894409179688,97.78793528894857,114.10995289464518
2021-03-08,113.22979736328124,105.74661254882812,97.58560374597982,113.90762135167643
2021-03-09,117.83255767822266,105.1362533569336,96.9752445540853,113.2972621597819
2021-03-10,116.75242614746094,105.05493927001953,96.89393046717123,113.21594807286783
2021-03-11,118.67916107177734,104.92927551269531,96.76826670984701,113.09028431554361
2021-03-12,117.77418518066406,105.03823852539062,96.87722972254232,113.19924732823893
2021-03-15,120.65454864501952,105.06185150146484,96.90084269861654,113.22286030431314
2021-03-16,122.19206237792967,105.35721588134766,97.19620707849936,113.51822468419596
2021-03-17,121.40384674072266,105.74154663085938,97.58053782801107,113.90255543370768
2021-03-18,117.28763580322266,105.96592712402344,97.80491832117514,114.12693592687174
2021-03-19,116.76213836669922,105.77082824707031,97.60981944422201,113.93183704991861
2021-03-22,120.07069396972656,105.52337646484375,97.36236766199545,113.68438526769205
2021-03-23,119.24356079101562,105.60841369628906,97.44740489344076,113.76942249913736
2021-03-24,116.85945892333984,105.62354278564453,97.46253398279623,113.78455158849283
2021-03-25,117.34601593017578,105.4227066040039,97.2616978011556,113.5837154068522
2021-03-26,117.9493179321289,105.29029846191406,97.12928965906576,113.45130726476236
2021-03-29,118.12449645996094,105.24180603027344,97.08079722742514,113.40281483312174
2021-03-30,116.67457580566406,105.23312377929688,97.07211497644857,113.39413258214518
2021-03-31,118.86404418945312,105.09107971191406,96.93007090906576,113.25208851476236
2021-04-01,119.69117736816406,105.18791961669922,97.02691081385092,113.34892841954752
2021-04-05,122.51315307617188,47.44950866699219,39.11295316268074,55.786064171303636
2021-04-06,122.81482696533205,47.45155334472656,39.114997840415114,55.78810884903801
2021-04-07,124.45938110351562,47.452293395996094,39.115737891684645,55.78884890030754
2021-04-08,126.85318756103516,47.45378875732422,39.11723325301277,55.79034426163567
2021-04-09,129.42214965820312,47.455657958984375,39.11910245467293,55.79221346329582
2021-04-12,127.70952606201172,47.45793533325195,39.121379828940505,55.7944908375634
