Date,Actual,Mean_Pred,Lower_90,Upper_90,Std_Pred,Lower_90_raw,Upper_90_raw
2023-03-27,98.04000091552734,102.92923,89.67148311322873,116.18697635942752,7.383901,90.366135,113.097755
2023-03-28,97.23999786376952,102.80132,89.54357631391233,116.05906956011111,7.012787,89.92148,113.674324
2023-03-29,100.25,102.021805,88.76405818647092,115.2795514326697,7.547432,89.444305,113.346436
2023-03-30,102.0,102.52296,89.26521022504514,115.78070347124392,7.99284,88.15543,113.72845
2023-03-31,103.29000091552733,104.527,91.2692538041467,117.78474705034549,7.6786966,90.2249,115.333565
2023-04-03,102.41000366210938,106.22129,92.96354396527951,119.4790372114783,6.721918,96.05884,116.373474
2023-04-04,103.94999694824219,105.75017,92.4924212235803,119.00791446977908,7.0248113,93.22041,115.60436
2023-04-05,101.09999847412111,106.26252,93.00477321332639,119.52026645952517,7.5465336,94.699715,117.49354
2023-04-06,102.05999755859376,105.98335,92.72560603803342,119.2410992842322,7.8044024,92.70853,117.55867
2023-04-10,102.16999816894531,105.70569,92.4479418534631,118.9634350996619,7.5041084,91.19988,115.359406
2023-04-11,99.91999816894533,105.8089,92.55115230268186,119.06664554888064,8.139877,91.180336,117.617714
2023-04-12,97.83000183105467,104.972275,91.71452815717404,118.23002140337283,7.0287714,92.80491,115.6663
2023-04-13,102.4000015258789,102.76814,89.51039607709592,116.0258893232947,7.5588613,89.73149,113.58188
2023-04-14,102.51000213623048,104.87939,91.62164027875608,118.13713352495486,7.678141,91.529785,115.397835
2023-04-17,102.73999786376952,105.531654,92.27390773481076,118.78940098100955,7.4327354,92.537285,115.79665
2023-04-18,102.3000030517578,105.452995,92.19524867719358,118.71074192339236,7.202787,92.293465,115.315674
2023-04-19,104.3000030517578,106.08294,92.82519252484983,119.34068577104861,7.184055,92.648735,117.33575
2023-04-20,103.80999755859376,107.44254,94.18479640668576,120.70028965288455,7.673424,93.92951,118.27746
2023-04-21,106.95999908447266,107.24061,93.98286159223264,120.49835483843142,7.7033005,93.62417,119.06883
2023-04-24,106.20999908447266,108.39078,95.13303096479123,121.64852421099002,8.592099,92.41303,119.99889
2023-04-25,102.56999969482422,108.92203,95.66428096479123,122.17977421099002,8.192186,93.794174,120.230446
2023-04-26,104.98000335693358,108.80634,95.54859645551389,122.06408970171267,7.6317635,96.061066,120.23495
2023-04-27,109.81999969482422,109.08844,95.83069331830686,122.34618656450564,7.65137,96.88953,120.06987
2023-04-28,105.4499969482422,111.04216,97.7844134110803,124.29990665727908,7.579318,99.06761,122.078445
