train_loss,val_loss
0.011564581936572385,0.015445841922579953
0.045654141676129294,0.3915322795510292
0.19542605904172416,0.19479898611704508
0.13477853214782146,0.020036982255987823
0.13090711049476844,0.030936449610938627
0.09576201624629364,0.024605382039832573
0.06112569701077451,0.026724153489340097
0.09334299540043706,0.020128816928869735
0.06976545416681026,0.05934249198374649
0.073819753362504,0.12646657321602106
0.1761742004978091,0.07564202991003792
0.03955924250530424,0.020266332663595676
0.03086727981766065,0.01911174729078387
0.058340551594651686,0.020549190191862483
0.06016843967437227,0.06054937509664645
0.030245626433666243,0.02131954892926539
