Quarter_End,RMSE
2021-04-01,5.712033112027602
2021-07-01,1.0560561577598866
2021-09-30,3.8248092367986604
2021-12-30,29.970059842979666
2022-03-31,32.19746076343813
2022-07-01,3.8448578589739455
2022-09-30,19.495356281160078
2022-12-30,22.05615007789978
2023-04-03,31.100905652933122
2023-07-05,31.10650197263318
2023-10-03,52.77771665324822
2024-01-03,62.999923377692895
2024-04-04,89.75451457534078
2024-07-05,100.583032445789
2024-10-03,120.29247853676961
