Quarter_End,RMSE
2021-04-01,13.681934641567553
2021-07-01,15.976405898092544
2021-09-30,22.512544165917255
2021-12-30,81.83930598051442
2022-03-31,8.779924030203532
2022-07-01,7.286514685987084
2022-09-30,43.024200350949044
2022-12-30,26.484031424335424
2023-04-03,5.612874062509808
2023-07-05,27.1075961610713
2023-10-03,37.8364095633973
2024-01-03,22.119229008119834
2024-04-04,67.41337986352201
2024-07-05,87.73349738834747
2024-10-03,19.033866877445636
