Quarter_End,RMSE
2021-04-01,17.820495144251417
2021-07-01,79.06622554340358
2021-09-30,92.11840491662254
2021-12-30,22.346317634442013
2022-03-31,102.89730892140852
2022-07-01,66.42000339422788
2022-09-30,87.54897129601686
2022-12-30,70.20225713697477
2023-04-03,6.63656547995711
2023-07-05,96.62321549697027
2023-10-03,103.16558361308911
2024-01-03,104.1249077151738
2024-04-04,92.52771592302533
2024-07-05,98.92922610506658
2024-10-03,126.7330063706572
