train_loss,val_loss
0.011119208630622813,0.05356622766703367
0.07568827791881093,0.052843594613174595
0.10674459577745034,0.0629893047735095
0.09685501873631168,0.05971091923614343
0.13029082535973024,0.04786791233345866
0.1604693353486558,0.009253619238734245
0.1567436199531787,0.05899355995158354
0.08078415460099846,0.06678867433220148
0.07961361907655373,0.07532555082192023
0.07616446939021072,0.08010083561142285
0.0748311550554785,0.08466915010164182
0.07495290070289264,0.08617231901735067
0.07212770845163269,0.08805315134425958
0.07279666406382737,0.09256962935129802
0.07086147978272359,0.110660120844841
0.06636419260542391,0.11437768923739593
0.06658487954754727,0.11528617764512698
0.06803013746738779,0.11590266600251198
0.06600112132016672,0.11558698614438374
0.06647464574349148,0.1150214181592067
0.06615697177282225,0.1155446811268727
