Quarter_End,RMSE
2021-04-01,98.31183925585154
2021-07-01,15.15793398336292
2021-09-30,21.998767648487696
2021-12-30,131.88450008017054
2022-03-31,71.1110282747899
2022-07-01,32.751151818124285
2022-09-30,12.4805258888651
2022-12-30,29.4232030962784
2023-04-03,95.15052708048884
2023-07-05,16.60842167330856
2023-10-03,162.03574229031204
2024-01-03,135.90530956061454
2024-04-04,7.868019285836877
2024-07-05,75.97153709534714
2024-10-03,118.58303113955598
