train_loss,val_loss
0.010022383639200902,0.021869846154004335
0.06101082573823752,0.024883199017494917
0.07599150910068096,0.058759715097645916
0.0920271401733367,0.06679132922242086
0.15442697308026254,0.011526094245103499
0.09660461790971803,0.0801700260490179
0.14255333564856468,0.010105522853943208
0.09815848336977608,0.06699800801773866
0.18819515000494128,0.025607550215985004
0.08119558162676792,0.06112253665924072
0.07953923933759884,0.017876637013008196
0.11013720231130719,0.008046842257802686
0.0319693891700202,0.012149573032123348
0.034007202920124484,0.009516522307725003
0.036125081771859656,0.009441997312630216
0.0383164989751229,0.09175425892074902
0.05669674514501821,0.00890791229903698
0.05404662783688831,0.013781264191493392
0.07925221325583859,0.020139041589573026
0.05640299844283921,0.017377306998241693
0.03356358490418643,0.009186176466755569
0.030854985329184542,0.10547082933286826
0.06046764746079808,0.009760710371968647
0.1080683698571563,0.009444892484073838
0.06115560495958629,0.013293501998608312
0.06883337110694912,0.011552445454678187
0.1101546467322839,0.05238485134517153
