train_loss,val_loss
0.04535179942225417,0.026488862892923255
0.11534584981078903,0.03138816418747107
0.0811050727756487,0.025592338759452105
0.08423997163427649,0.01767929270863533
0.07565872608339069,0.0168792597639064
0.08048771155342736,0.035822791357835136
0.08474678759187183,0.033880795973042645
0.07454843543193958,0.006474098384690781
0.07958501305741568,0.019495868279288214
0.06408132120311537,0.011190704380472502
0.06843622442748812,0.01514522599366804
0.05899122770427278,0.06423335274060567
0.05858659192799004,0.025845812866464257
0.05653548762805898,0.03279353150477012
0.0553008193253643,0.03155958000570536
0.057906906676685646,0.030337272367129724
0.058357730272864165,0.05880916118621826
0.04310201073962229,0.05437937596191963
0.037870273263521353,0.0406548340494434
0.04051995011158632,0.030428150047858555
0.03684982359279982,0.03150052763521671
0.02859487451604326,0.042823786536852516
0.02470599398387734,0.014970464321474234
