Date,Actual,Mean_Pred,Lower_90,Upper_90,Std_Pred,Lower_90_raw,Upper_90_raw
2023-03-27,96.61000061035156,55.357662,-27.43360946655274,138.14893386840822,8.239319,40.427628,68.11822
2023-03-28,94.55999755859376,57.43757,-25.35370300292969,140.22884033203127,9.1616955,41.944637,70.8086
2023-03-29,96.08999633789062,58.97234,-23.81893203735352,141.76361129760744,8.642152,45.7247,72.13739
2023-03-30,97.87999725341794,59.17974,-23.611530761718754,141.9710125732422,8.485153,45.733994,73.36132
2023-03-31,98.01000213623048,57.54446,-25.246811370849613,140.33573196411135,8.151718,43.653217,70.90197
2023-04-03,96.55999755859376,56.55051,-26.240761260986332,139.34178207397463,8.756944,42.16991,70.471245
2023-04-04,95.87000274658205,57.927475,-24.863796691894535,140.71874664306642,8.804188,41.962387,71.72024
2023-04-05,92.55999755859376,58.711117,-24.08015487670899,141.50238845825197,8.002836,45.217728,71.5505
2023-04-06,92.47000122070311,58.78187,-24.009399871826176,141.57314346313478,7.7689385,46.985035,71.60919
2023-04-10,95.4800033569336,60.143074,-22.64819763183594,142.93434570312502,8.117402,47.14724,72.54658
2023-04-11,94.02999877929686,59.16592,-23.625351409912113,141.95719192504885,8.478444,45.10199,73.44567
2023-04-12,92.33000183105467,59.733646,-23.057625274658207,142.52491806030275,8.693144,46.093025,73.33716
2023-04-13,92.08999633789062,60.372692,-22.418579559326176,143.16396377563478,8.586448,46.767883,74.0487
2023-04-14,91.75000000000001,62.15893,-20.63233993530274,144.95020339965822,8.632921,48.785408,77.917404
2023-04-17,89.87000274658203,58.953087,-23.83818481445313,141.74435852050783,8.7525015,45.145603,72.87575
2023-04-18,89.77999877929688,59.195835,-23.595436553955082,141.98710678100588,8.714739,44.869076,72.93059
2023-04-19,89.94000244140625,62.94071,-19.850563507080082,145.73197982788088,8.518759,47.74909,76.21787
2023-04-20,90.11000061035156,61.38836,-21.402912597656254,144.1796307373047,9.290334,47.117416,77.50006
2023-04-21,88.43000030517578,61.691746,-21.099525909423832,144.48301742553713,8.691687,47.196228,74.86252
2023-04-24,87.56999969482422,61.570427,-21.220844726562504,144.36169860839846,9.151379,47.137245,77.10637
2023-04-25,83.80000305175781,63.515358,-19.275913696289066,146.3066296386719,9.2379465,47.43759,77.7431
2023-04-26,85.94000244140624,59.00831,-23.78296325683594,141.79958007812502,9.153822,44.452732,73.15909
2023-04-27,87.44000244140625,60.935966,-21.855305175781254,143.7272381591797,8.171762,46.17639,73.1676
2023-04-28,89.37000274658203,64.631676,-18.15959594726563,147.42294738769533,9.500342,50.427452,80.804184
2023-05-01,89.69000244140625,69.465576,-13.325695495605473,152.2568478393555,9.748685,53.233406,86.00225
2023-05-02,89.91000366210938,67.29578,-15.495495300292973,150.087048034668,9.064998,52.74677,81.28741
2023-05-03,81.62000274658205,65.39056,-17.400715332031254,148.1818280029297,9.632572,49.983948,80.202415
2023-05-04,86.61000061035156,67.27234,-15.518932800292973,150.063610534668,9.64149,51.41862,83.52721
2023-05-05,89.83999633789062,66.580475,-16.210796813964848,149.3717465209961,10.091898,50.79068,83.06645
2023-05-08,95.04000091552734,65.57284,-17.21843383789063,148.36410949707033,9.262101,50.527008,79.76448
2023-05-09,95.05999755859378,63.452713,-19.33855865478516,146.2439846801758,9.154352,47.477676,77.585106
2023-05-10,97.0199966430664,65.344086,-17.447185974121098,148.13535736083986,8.482869,51.651646,78.48413
2023-05-11,97.0999984741211,67.59584,-15.19543121337891,150.38711212158205,10.227273,52.48907,84.63873
2023-05-12,95.26000213623048,67.6269,-15.164371948242191,150.41817138671877,9.120311,53.046852,82.39532
2023-05-15,97.4000015258789,63.851585,-18.93968627929688,146.64285705566408,9.896862,47.50996,78.91484
2023-05-16,101.4800033569336,63.419956,-19.371315460205082,146.21122787475588,9.35864,49.64313,79.895615
