Date,Actual,Mean_Pred,Lower_90,Upper_90,Std_Pred,Lower_90_raw,Upper_90_raw
2023-03-27,26.47667694091797,23.138605,-57.89845635832967,104.17566659392537,2.1325173,18.994936,26.084993
2023-03-28,26.35592269897461,23.17272,-57.86434152068318,104.20978143157186,1.8262253,19.927593,25.878248
2023-03-29,26.928745269775394,23.07844,-57.958621763603105,104.11550118865193,1.9040252,19.878166,25.782608
2023-03-30,27.326929092407227,23.312128,-57.72493340911092,104.34918954314412,2.0676184,19.455667,26.079384
2023-03-31,27.720125198364254,23.539242,-57.497819685356035,104.576303266899,1.900533,19.971354,26.33697
2023-04-03,27.907739639282227,23.543285,-57.49377610625447,104.58034684600057,1.8356508,20.27019,26.190609
2023-04-04,27.396785736083984,23.499836,-57.53722550810994,104.5368974441451,1.7845876,20.339493,26.012575
2023-04-05,26.82595634460449,23.771725,-57.265336775199785,104.80878617705525,1.7070453,20.73684,26.309
2023-04-06,26.981639862060547,23.587967,-57.44909455718221,104.62502839507283,1.886526,20.149963,26.392141
2023-04-10,27.52252960205078,23.58363,-57.45343186797322,104.62069108428182,1.9077479,20.261164,26.47472
2023-04-11,27.11337280273437,23.79778,-57.239282392875566,104.83484055937947,1.8737527,20.242765,26.678288
2023-04-12,26.440753936767575,23.778252,-57.2588098281783,104.81531312407674,1.987055,19.844814,26.576298
2023-04-13,26.408811569213867,23.787584,-57.24947717131795,104.82464578093709,1.9713646,20.232971,26.549135
2023-04-14,26.703208923339844,23.658329,-57.378732466117754,104.69539048613728,1.9003615,20.470783,26.272984
2023-04-17,26.946712493896484,23.508135,-57.528926634208574,104.54519631804646,1.85402,20.33673,26.184313
2023-04-18,27.6103515625,23.674536,-57.362525724784746,104.71159722747029,1.9718064,19.946379,26.611422
2023-04-19,27.873809814453125,23.971249,-57.065812849418535,105.0083101028365,1.9910032,20.724787,26.858261
2023-04-20,27.04850006103516,24.35105,-56.686012052909746,105.38811089934529,2.0453806,20.895262,27.317465
2023-04-21,27.06347274780273,24.807552,-56.229509138481035,105.844613813774,1.9853699,21.643562,27.738771
