train_loss,val_loss
0.017790380814134282,0.05536126314351956
0.1967856341666279,0.23004279285669327
0.05883608759958642,0.0054606564226560295
0.06661637784714845,0.00803496657560269
0.1282619662384537,0.014292778447270393
0.052257671762533764,0.005403415843223532
0.17114748239422356,0.0746729609866937
0.14508338089540807,0.11971683676044147
0.05281745434169554,0.05628348235040903
0.08729072030271506,0.058129615460832916
0.01798285048075572,0.014747239804516235
0.10823810452603977,0.0535784245779117
0.04283992585799381,0.018185837815205257
0.056419009747009516,0.05298625429471334
0.03559666289382019,0.008549195636684695
0.09956396115740063,0.38307863970597583
0.06814745186427361,0.009022188722155988
0.13013289279748547,0.16812665263811746
0.03961343958939391,0.01249502292679002
0.08476427980457191,0.021312217771386106
0.06266596895875409,0.09696431271731853
