Date,Close,High,Low,Open,Volume
2015-01-02,24.192611694335938,24.659513958912207,23.754475303907654,24.64844925211217,212818400
2015-01-05,23.511058807373047,24.042132473375155,23.325183952802462,23.962471339063004,257142000
2015-01-06,23.513275146484375,23.772173022582894,23.152586716885562,23.575233439406734,263188400
2015-01-07,23.842985153198242,23.94256075000495,23.61063984299987,23.721280145334898,160423600
2015-01-08,24.75908088684082,24.816614303203295,24.05319538405384,24.170475495010283,237458000
2015-01-09,24.78563117980957,25.060018548160507,24.38732557394823,24.93167544313448,214798000
2015-01-12,24.17490577697754,24.922833604234494,24.075330181337428,24.916195456290087,198603200
2015-01-13,24.389551162719727,24.96045558987917,24.09967407939087,24.657300520828485,268367600
2015-01-14,24.296602249145508,24.44928466294763,24.008936892193326,24.128428577931782,195826400
2015-01-15,23.637187957763672,24.35413645717828,23.60178394813456,24.34086016459694,240056000
2015-01-16,23.453521728515625,23.80535863149471,23.278709915973817,23.683653670789532,314053200
2015-01-20,24.057621002197266,24.11294113817059,23.566377924636292,23.862893043099756,199599600
2015-01-21,24.241289138793945,24.57542161180635,23.958048567472943,24.10851943514098,194303600
2015-01-22,24.87193489074707,24.88742446217416,24.278902931738003,24.39839463484841,215185600
2015-01-23,25.00027847290039,25.170663761693863,24.679420647171945,24.849807624202118,185859200
2015-01-26,25.02683448791504,25.305648505097142,24.960451323601063,25.168453931002503,222460000
2015-01-27,24.15056037902832,24.889638333300006,24.126219382172156,24.876360351591465,382274800
2015-01-28,25.5158634185791,26.13766300317951,25.5158634185791,26.02923430226332,585908400
2015-01-29,26.310256958007812,26.374428518206834,25.571179064885065,25.739352750639867,337745600
2015-01-30,25.925235748291016,26.553671838105764,25.85663761470809,26.199623217911753,334982000
2015-02-02,26.250518798828125,26.370010533740277,25.686254242464035,26.122177324948062,250956400
2015-02-03,26.254941940307617,26.352304250420058,26.024809927632663,26.22174951466699,207662800
2015-02-04,26.456302642822266,26.666520183230848,26.179701948787283,26.221745794516334,280598800
2015-02-05,26.6451358795166,26.70956070561401,26.49184916587451,26.662906901105913,168984800
2015-02-06,26.420751571655273,26.71399452063468,26.314117001617767,26.662898400744023,174826400
2015-02-09,26.596261978149414,26.622919358205184,26.30968327825307,26.336342353208384,155559200
2015-02-10,27.107213973999023,27.136095061304506,26.69400934269236,26.696229661023946,248034000
2015-02-11,27.742568969726562,27.75145532608688,27.213843478031368,27.273824264839558,294247200
2015-02-12,28.09358024597168,28.320178159043575,27.89586342284208,28.004718352510146,297898000
2015-02-13,28.231311798095703,28.275741890345774,27.913631723299513,28.275741890345774,217088800
2015-02-17,28.397933959960938,28.63119623716081,28.19577309373441,28.322400751240114,252609600
2015-02-18,28.59564781188965,28.6089765023717,28.313511434089126,28.353499200434882,179566800
2015-02-19,28.53566551208496,28.664515170633745,28.50900813093667,28.54232985737203,149449600
2015-02-20,28.76892852783203,28.76892852783203,28.446806067835475,28.573432021439938,195793600
2015-02-23,29.546470642089844,29.546470642089844,28.804477380870498,28.884452925719273,283896400
2015-02-24,29.36206817626953,29.679749882020854,29.139914369936434,29.533127556289475,276912400
2015-02-25,28.611194610595703,29.235449814940566,28.469016273438623,29.22656176210634,298846800
2015-02-26,28.973304748535156,29.073273303207596,28.126899121283763,28.611192887820746,365150000
2015-02-27,28.537893295288086,29.006638189606278,28.489019163004695,28.880008831472114,248059200
2015-03-02,28.677841186523438,28.942204824251785,28.502341127333437,28.713386617938777,192386800
2015-03-03,28.737823486328125,28.773368917506,28.45568713477693,28.648963298182327,151265200
2015-03-04,28.5556583404541,28.78225624796574,28.506787605303753,28.680067361107007,126665200
2015-03-05,28.082468032836914,28.602307210529034,27.93806769628933,28.56454146409485,226068400
2015-03-06,28.12468147277832,28.740046987832674,28.049149965508676,28.52455744842278,291368400
2015-03-09,28.24463653564453,28.784472080871524,27.782556183327035,28.42680260022558,354114000
2015-03-10,27.66037940979004,28.26241620675902,27.502650362161962,28.08247211064381,275426400
2015-03-11,27.156089782714844,27.718138827229005,27.127210388514765,27.713696495390376,275756000
2015-03-12,27.647048950195312,27.747019210467062,27.02057509311064,27.171639795275006,193450800
2015-03-13,27.455997467041016,27.85809714605445,27.23162326651431,27.635943264020362,207309200
2015-03-16,27.758127212524414,27.758127212524414,27.296048420518424,27.520422623715213,143497200
2015-03-17,28.222431182861328,28.284634002627094,27.91363740266719,27.969175876729444,204092400
2015-03-18,28.54010772705078,28.693394438520734,28.073584942676437,28.21354126951889,261083600
2015-03-19,28.324617385864258,28.71338664410161,28.30240233865916,28.602309713176652,183238000
2015-03-20,27.96917724609375,28.52456031900796,27.804783829392747,28.491238588858963,274780400
2015-03-23,28.260202407836914,28.402380793361047,28.10691564739056,28.24020936685698,150838800
2015-03-24,28.14467430114746,28.44457999143216,28.115793213344112,28.26463759420105,131369200
2015-03-25,27.40934181213379,28.17355160991336,27.40934181213379,28.111348802168397,206620800
2015-03-26,27.600399017333984,27.74257737236355,27.236066770708273,27.271612206915506,190291600
2015-03-27,27.380460739135742,27.70258312869527,27.30492924720013,27.673703739702116,158184800
2015-03-30,28.073585510253906,28.080249855252642,27.54708022165996,27.55818859325754,188398800
