Date,Close,High,Low,Open,Volume
2015-01-02,0.48242291808128357,0.4860177488504131,0.47475398386573825,0.48242291808128357,113680000
2015-01-05,0.47427478432655334,0.48386095415171526,0.4721179139714885,0.4824230215357024,197952000
2015-01-06,0.4598955512046814,0.47547303002666463,0.4594162498777956,0.47499372869977885,197764000
2015-01-07,0.45869722962379456,0.4673247667682681,0.45725929724339903,0.4632506345467974,321808000
2015-01-08,0.47595250606536865,0.47882837222025754,0.4637301606139817,0.463969825649877,283780000
2015-01-09,0.47786960005760193,0.48146443169362263,0.4711592952852887,0.4776299636611707,209540000
2015-01-12,0.4718782603740692,0.4793075314540888,0.4675644909911209,0.4790678664893313,190732000
2015-01-13,0.47115930914878845,0.4850592204642267,0.4678041709483871,0.4754730786699874,236720000
2015-01-14,0.4730765223503113,0.4745144549835911,0.46492831361227166,0.4661265812836866,155260000
2015-01-15,0.4697212874889374,0.479307426884565,0.4694816225764671,0.4764315907796665,188932000
2015-01-16,0.478348970413208,0.478828271815531,0.4675645317316734,0.4690024645076,181512000
2015-01-20,0.47978684306144714,0.48434022009735767,0.4737954762919059,0.48170404843047177,140308000
2015-01-21,0.48649707436561584,0.4876953704647702,0.4737954328316744,0.4771505990576135,144780000
2015-01-22,0.494885116815567,0.4963230496895719,0.48242310809141664,0.4874558160125147,159712000
2015-01-23,0.496322900056839,0.4972815026378672,0.4912901365151126,0.4953642403379089,120416000
2015-01-26,0.4941661059856415,0.49656264151438617,0.4910506040844819,0.4941661059856415,133240000
2015-01-27,0.4704402983188629,0.486976407487553,0.4694816671469227,0.4864970776171071,357948000
2015-01-28,0.462771475315094,0.4781093206608194,0.46253181032181756,0.4761920864214839,272728000
2015-01-29,0.47403520345687866,0.476671375469719,0.46085422911684554,0.4630111282934871,235340000
2015-01-30,0.46013522148132324,0.47619203138203364,0.45941628372250776,0.4706799942943984,298200000
2015-02-02,0.47020062804222107,0.4721178617953703,0.45390418399387944,0.46301102289462487,259604000
2015-02-03,0.48194363713264465,0.482422966996429,0.47115922943861893,0.47355576448173575,183468000
2015-02-04,0.4831419587135315,0.4886539953173033,0.47906782607012227,0.4805057871683904,181516000
2015-02-05,0.4910506308078766,0.49129026723241803,0.48314205741883626,0.4836213302679192,140448000
2015-02-06,0.48889362812042236,0.49632292708829545,0.48673672934221035,0.4905711970130634,210524000
2015-02-09,0.48841428756713867,0.48985216274842414,0.48290225176887,0.48601775274779996,273944000
2015-02-10,0.5020745396614075,0.502314176006429,0.486736670822061,0.48889356934095,226204000
2015-02-11,0.49871933460235596,0.5032727102293557,0.49536414053786876,0.5032727102293557,320832000
